172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/css/print.css HTTP/1.1" 200 976 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/fonts/Luma-Icons.woff2 HTTP/1.1" 200 3515 "http://127.0.0.1:32775/pub/static/version1488059767/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.woff2 HTTP/1.1" 200 18093 "http://127.0.0.1:32775/pub/static/version1488059767/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/jquery.js HTTP/1.1" 200 84181 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:07 +0000] "GET /page_cache/block/esi/blocks/[%22catalog.topnav%22]/handles/[%22default%22,%22cms_index_index%22,%22cms_page_view%22,%22cms_index_index_id_home%22]/ HTTP/1.1" 200 896 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/js/theme.js HTTP/1.1" 200 689 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.woff2 HTTP/1.1" 200 18225 "http://127.0.0.1:32775/pub/static/version1488059767/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.woff2 HTTP/1.1" 200 17681 "http://127.0.0.1:32775/pub/static/version1488059767/frontend/Magento/luma/en_US/css/styles-m.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/jquery/jquery.mobile.custom.js HTTP/1.1" 200 7220 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/dataPost.js HTTP/1.1" 200 915 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/js/responsive.js HTTP/1.1" 200 973 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/bootstrap.js HTTP/1.1" 200 516 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/translate-inline.js HTTP/1.1" 200 2033 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/translate.js HTTP/1.1" 200 893 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/jquery/jquery.cookie.js HTTP/1.1" 200 1136 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/common.js HTTP/1.1" 200 480 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/jquery/jquery-migrate.js HTTP/1.1" 200 6010 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/mage.js HTTP/1.1" 200 1268 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/smart-keyboard-handler.js HTTP/1.1" 200 987 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/requirejs/domReady.js HTTP/1.1" 200 1723 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:08 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/ie-class-fixer.js HTTP/1.1" 200 675 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/template.js HTTP/1.1" 200 1075 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/jquery/jquery-ui.js HTTP/1.1" 200 107972 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/matchMedia.js HTTP/1.1" 200 1801 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/tabs.js HTTP/1.1" 200 2322 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/apply/main.js HTTP/1.1" 200 1225 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/underscore.js HTTP/1.1" 200 14884 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/Magento_Ui/js/lib/knockout/bootstrap.js HTTP/1.1" 200 560 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/jquery/jquery.storageapi.min.js HTTP/1.1" 200 2330 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/collapsible.js HTTP/1.1" 200 3125 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
172.19.0.6 - - [25/Feb/2017:21:56:09 +0000] "GET /pub/static/version1488059767/frontend/Magento/luma/en_US/mage/apply/scripts.js HTTP/1.1" 200 1430 "http://127.0.0.1:32775/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
